movieId,rating_count,avg_rating,rating_std,unique_users
204,30,2.716666666666667,1.127121244077395,30
205,9,3.1666666666666665,0.6123724356957945,9
206,2,3.0,1.4142135623730951,2
207,21,3.4285714285714284,1.0872639316848771,21
208,115,2.9130434782608696,0.9557326333834747,115
209,3,3.1666666666666665,0.7637626158259733,3
210,4,3.0,0.816496580927726,4
211,2,3.5,0.7071067811865476,2
212,3,3.0,1.3228756555322954,3
213,6,3.8333333333333335,1.807392228230128,6
214,2,4.0,0.0,2
215,24,4.041666666666667,0.9990937922923461,24
216,49,3.326530612244898,1.0633624950685288,49
217,6,2.3333333333333335,1.505545305418162,6
218,14,3.4285714285714284,1.0163498575623617,14
219,1,3.0,,1
220,1,3.0,,1
222,16,3.75,1.2382783747337807,16
223,104,3.855769230769231,0.9468216554343288,104
224,40,3.6125,0.7552168987135842,40
225,52,3.5384615384615383,0.784945070178536,52
227,22,2.8636363636363638,1.0371873387954444,22
228,3,2.3333333333333335,1.1547005383792517,3
229,7,3.4285714285714284,0.8380817098475258,7
230,24,3.3958333333333335,0.7515081455005149,24
231,133,3.0601503759398496,1.1214803426872664,133
232,14,3.892857142857143,1.2275455722164175,14
233,12,3.5,0.5222329678670935,12
234,17,2.588235294117647,0.9393364366277243,17
235,70,3.6785714285714284,0.9090356184955471,70
236,45,3.477777777777778,0.9167355346031046,45
237,22,3.340909090909091,1.0395324456830126,22
238,2,4.0,1.4142135623730951,2
239,17,3.0,1.0606601717798212,17
240,4,2.375,0.7499999999999999,4
241,1,4.0,,1
242,5,3.6,0.8944271909999159,5
243,1,3.0,,1
246,29,4.293103448275862,0.7620137955644517,29
247,21,3.9285714285714284,0.7629828681843762,21
248,17,3.176470588235294,0.9990804595756452,17
249,18,3.7222222222222223,0.8947924869885988,18
250,6,2.5,1.0954451150103321,6
251,3,3.0,0.5,3
252,43,3.453488372093023,0.8647457201836031,43
253,109,3.458715596330275,1.0163670787348358,109
254,1,3.0,,1
255,7,2.0714285714285716,1.5391710817994273,7
256,35,2.8285714285714287,1.0427823157223146,35
257,14,3.5,0.9405399431259602,14
258,10,2.6,1.0749676997731399,10
259,5,3.2,0.447213595499958,5
260,251,4.231075697211155,0.8720036916475826,251
261,42,3.880952380952381,0.7635725068956292,42
262,21,3.9047619047619047,0.6248809410409236,21
263,1,4.0,,1
265,33,3.9393939393939394,1.0662256427286492,33
266,68,3.3970588235294117,0.9794867050876043,68
267,17,2.9411764705882355,1.2976222599091636,17
269,2,3.0,0.0,2
270,5,3.4,1.3874436925511608,5
271,4,3.5,1.2909944487358054,4
272,31,3.7580645161290325,1.1170718250701661,31
273,28,2.9464285714285716,1.048272703725353,28
274,7,2.9285714285714284,1.2392393980641052,7
275,6,2.0,0.6324555320336759,6
276,22,3.25,0.8128433340529316,22
277,38,3.223684210526316,1.1548801764278913,38
278,2,1.5,0.7071067811865476,2
279,2,3.0,0.0,2
280,13,4.076923076923077,0.8623164985025761,13
281,14,3.7857142857142856,0.8017837257372732,14
282,40,3.3375,0.9363561397848689,40
283,3,3.6666666666666665,1.5275252316519468,3
284,1,4.5,,1
285,1,4.0,,1
287,1,3.0,,1
288,92,3.233695652173913,1.1252620865813316,92
289,8,3.5625,1.1160357137142674,8
290,14,4.035714285714286,0.842712783316377,14
291,3,2.3333333333333335,0.5773502691896258,3
292,101,3.4257425742574257,0.9038421837186552,101
293,133,4.018796992481203,0.8625324215197391,133
294,2,3.0,0.0,2
295,1,3.0,,1
296,307,4.197068403908795,0.9519971466349252,307
298,1,2.0,,1
299,4,4.0,1.1547005383792515,4
300,81,3.5185185185185186,0.8457409637576849,81
301,1,4.0,,1
302,5,3.2,0.44721359549995787,5
303,32,2.953125,0.9012480146280311,32
304,3,3.6666666666666665,1.5275252316519468,3
305,9,2.8333333333333335,1.224744871391589,9
306,16,4.21875,1.0483121354507603,16
307,24,3.8958333333333335,1.151361827563783,24
308,20,4.025,0.8025452930323751,20
310,1,3.0,,1
311,1,3.0,,1
312,9,1.4444444444444444,0.768295371441074,9
313,3,3.3333333333333335,0.5773502691896257,3
314,16,3.75,0.8366600265340753,16
315,38,3.0789473684210527,0.9831438526446106,38
316,140,3.375,0.8442036816521874,140
317,81,3.2037037037037037,1.0629492514278898,81
318,317,4.429022082018927,0.7130186250284238,317
319,20,3.6,1.231174022502185,20
320,1,3.0,,1
321,2,4.0,0.0,2
322,10,3.55,1.065885130354632,10
324,1,4.0,,1
325,7,2.5,1.1902380714238083,7
326,3,4.0,1.0,3
327,34,2.823529411764706,1.1206218034562159,34
328,10,3.15,1.179689224612426,10
329,108,3.3935185185185186,0.8147327006360032,108
330,6,3.0,0.6324555320336759,6
331,2,3.0,0.0,2
332,12,2.8333333333333335,1.0730867399773196,12
333,50,3.78,1.0887176504718656,50
334,5,4.2,0.8366600265340756,5
335,2,3.5,0.7071067811865476,2
336,1,3.0,,1
337,77,3.7662337662337664,0.9374672470924812,77
338,19,2.8421052631578947,1.0145145470035764,19
339,98,3.4693877551020407,0.8846233007209419,98
340,5,3.4,0.5477225575051661,5
341,2,4.0,0.0,2
342,33,3.272727272727273,1.0390117682420419,33
343,5,2.9,0.894427190999916,5
344,161,3.040372670807453,1.0708862499110006,161
345,36,3.5972222222222223,0.9770176518689373,36
346,6,3.5,0.5477225575051661,6
347,6,3.5,0.8366600265340756,6
348,30,3.5833333333333335,1.1225228154760898,30
349,110,3.6045454545454545,0.7813639408154643,110
350,57,3.3859649122807016,0.8609460320922785,57
351,17,3.176470588235294,0.9003675719981713,17
352,2,2.5,0.7071067811865476,2
353,64,3.609375,0.9696536364100197,64
354,6,3.3333333333333335,0.816496580927726,6
355,42,2.357142857142857,0.9708288782279778,42
356,329,4.164133738601824,0.8312435184333795,329
357,103,3.5194174757281553,1.1134699563136734,103
358,9,2.6666666666666665,0.49999999999999994,9
359,1,3.0,,1
360,8,2.6875,0.7039429765866794,8
361,17,3.0588235294117645,0.6093632163264898,17
362,34,3.5294117647058822,1.079710795106504,34
363,2,4.0,0.0,2
364,172,3.941860465116279,0.8374236620569554,172
365,4,3.25,0.9574271077563381,4
366,12,2.9166666666666665,1.2583057392117916,12
367,157,3.1847133757961785,1.0020597764230783,157
368,74,3.5,0.8399282422057222,74
369,2,4.0,0.0,2
370,58,3.060344827586207,1.0220275093582645,58
371,21,3.3095238095238093,0.8135752957807665,21
372,21,2.761904761904762,1.1024863674786145,21
373,11,3.6363636363636362,0.8090398349558905,11
374,25,2.2,1.2162099599438685,25
376,40,3.25,0.816496580927726,40
377,171,3.5292397660818713,0.9341677679328539,171
378,7,2.7857142857142856,0.809173593712687,7
379,21,2.5,0.9486832980505138,21
380,178,3.497191011235955,0.9120926317859902,178
381,11,3.8181818181818183,0.8447700063546075,11
382,16,3.15625,1.0282468899377555,16
383,21,3.0952380952380953,1.0442586798663398,21
384,2,3.25,0.3535533905932738,2
385,1,4.0,,1
386,1,3.0,,1
387,4,2.375,1.1086778913041726,4
388,2,3.0,1.4142135623730951,2
389,2,4.5,0.7071067811865476,2
390,5,3.7,1.2041594578792296,5
391,1,4.5,,1
393,10,2.5,1.0801234497346435,10
405,12,2.4166666666666665,0.7637626158259733,12
406,1,3.0,,1
407,8,3.4375,0.9425459443140463,8
408,2,3.0,1.4142135623730951,2
409,1,2.0,,1
410,84,3.1011904761904763,0.7516237920179758,84
412,15,3.5,1.0522085616183026,15
413,26,2.7884615384615383,0.9399263473600146,26
414,6,2.3333333333333335,0.5163977794943222,6
415,16,2.53125,0.763080380213426,16
416,8,2.5,0.9258200997725514,8
417,13,3.6923076923076925,1.1821319289469758,13
418,2,3.0,0.0,2
419,20,2.675,1.2060701733970105,20
420,59,2.7203389830508473,0.9389612127086835,59
421,12,3.2083333333333335,0.5822500764406577,12
422,5,3.2,0.4472135954999579,5
423,10,2.85,0.5797509043642028,10
424,3,1.8333333333333333,1.0408329997330663,3
425,2,3.75,0.3535533905932738,2
426,7,3.142857142857143,0.37796447300922725,7
427,12,2.5416666666666665,1.1171866722289792,12
428,18,3.7222222222222223,0.7900525340355207,18
429,6,2.0,0.7071067811865476,6
430,2,3.75,1.7677669529663689,2
431,42,3.738095238095238,0.8057574472998749,42
432,55,2.6454545454545455,1.0259265336880867,55
433,8,2.75,0.8451542547285167,8
434,101,3.0346534653465347,0.9007147876619276,101
435,63,2.4206349206349205,1.0708993401928106,63
436,7,2.5714285714285716,0.9322272357358045,7
437,9,2.1666666666666665,0.7071067811865476,9
438,7,2.7142857142857144,0.7559289460184544,7
440,76,3.5460526315789473,0.6692166145524051,76
441,42,3.9285714285714284,0.9276999394741536,42
442,81,3.0925925925925926,0.9940796972297767,81
444,6,2.3333333333333335,0.816496580927726,6
445,12,3.0,0.8528028654224418,12
446,9,3.8333333333333335,1.2990381056766578,9
448,8,3.625,0.5175491695067657,8
449,1,1.0,,1
450,7,3.0,0.8164965809277261,7
451,1,4.0,,1
452,3,3.0,1.0,3
453,5,2.8,0.8366600265340756,5
454,101,3.5346534653465347,0.8254011925802333,101
455,37,2.391891891891892,1.0873970905021,37
456,4,3.75,1.3228756555322951,4
457,190,3.9921052631578946,0.7859148879384228,190
458,5,2.8,0.44721359549995787,5
459,6,2.25,0.6123724356957945,6
460,3,2.6666666666666665,0.5773502691896257,3
461,4,2.75,1.2583057392117916,4
464,10,2.9,0.7378647873726218,10
466,60,2.8666666666666667,1.0690827157462348,60
467,1,5.0,,1
468,22,3.2045454545454546,0.8403385217689543,22
469,5,3.4,0.8944271909999159,5
470,1,1.0,,1
471,40,3.55,1.1082441645256373,40
472,6,2.5833333333333335,0.6645800679125629,6
473,7,1.8571428571428572,0.8017837257372732,7
474,70,3.692857142857143,0.6878492901520892,70
475,25,4.3,0.6291528696058958,25
476,1,1.0,,1
477,17,3.3823529411764706,0.5736236724953554,17
478,1,2.5,,1
479,4,2.25,0.5,4
480,238,3.75,0.8553011658989985,238
481,19,3.1578947368421053,0.8342100651206134,19
482,8,3.625,0.4432026302139591,8
484,2,3.0,2.8284271247461903,2
485,53,2.9339622641509435,0.9659478000362003,53
486,3,3.0,1.0,3
487,4,2.5,1.7320508075688772,4
488,1,3.0,,1
489,11,2.8636363636363638,0.32333489534143167,11
490,12,3.0,0.7385489458759963,12
491,17,3.2941176470588234,1.1048023512348792,17
492,14,3.75,0.8715591687403584,14
493,12,3.6666666666666665,0.6154574548966636,12
494,41,3.3780487804878048,0.979671423264441,41
495,1,5.0,,1
496,1,5.0,,1
497,43,3.813953488372093,0.8798217880557071,43
499,2,2.5,0.7071067811865476,2
500,144,3.388888888888889,0.9034596373050189,144
501,6,3.6666666666666665,1.0801234497346432,6
502,15,2.3666666666666667,1.0431180365113233,15
504,2,3.0,0.0,2
505,7,2.2142857142857144,1.2198750911856664,7
506,2,4.5,0.7071067811865476,2
507,13,3.3846153846153846,0.6504436355879908,13
508,66,3.6136363636363638,0.8892324025440514,66
509,61,3.540983606557377,0.9970585153641229,61
510,1,3.0,,1
511,2,3.0,1.4142135623730951,2
512,4,3.0,0.816496580927726,4
513,4,3.375,0.478713553878169,4
514,18,3.4166666666666665,1.0744355563298724,18
515,24,3.6041666666666665,1.0105870728858835,24
516,18,3.0555555555555554,0.9531509492342458,18
517,9,3.2777777777777777,1.0341394704992382,9
518,4,2.375,0.47871355387816905,4
519,21,2.4047619047619047,1.1137666678780571,21
520,69,3.130434782608696,1.0663715757633019,69
521,3,3.1666666666666665,0.28867513459481287,3
522,7,3.2857142857142856,1.318368399991155,7
523,4,3.5,0.5773502691896257,4
524,34,3.485294117647059,0.9332680776780238,34
526,1,4.0,,1
527,220,4.225,0.9759961542704384,220
528,3,2.3333333333333335,0.5773502691896258,3
529,40,3.875,0.7658579904515336,40
531,24,3.25,0.9088932591463857,24
532,16,3.0,0.6055300708194983,16
533,18,2.888888888888889,0.6978023391872251,18
534,14,3.607142857142857,0.8809647558778393,14
535,15,3.2666666666666666,1.3998299216418435,15
536,3,3.3333333333333335,0.5773502691896258,3
537,12,3.1666666666666665,0.8348471099367221,12
538,12,3.5833333333333335,1.018763362061469,12
539,106,3.4716981132075473,0.8361766408260117,106
540,18,2.6666666666666665,0.9074852129730301,18
541,124,4.100806451612903,0.9541945028275585,124
542,14,2.7857142857142856,1.2666473875533018,14
543,41,3.317073170731707,1.0413698764186505,41
544,8,2.4375,0.8210402808980464,8
546,21,2.0,0.9486832980505138,21
547,2,3.25,1.0606601717798212,2
548,6,2.75,0.8803408430829505,6
549,2,4.5,0.7071067811865476,2
550,5,3.4,1.140175425099138,5
551,93,3.553763440860215,0.9930803132923848,93
552,61,3.262295081967213,0.8495418244415104,61
553,65,3.8153846153846156,1.0061111347085945,65
555,65,3.8,0.9048480535426929,65
556,6,3.3333333333333335,0.816496580927726,6
558,8,2.9375,0.7763237542601484,8
562,23,3.5434782608695654,0.9159327520752332,23
563,1,4.0,,1
564,2,1.5,0.7071067811865476,2
567,3,2.0,1.0,3
568,2,3.5,0.7071067811865476,2
569,6,2.6666666666666665,1.0327955589886444,6
573,1,3.5,,1
574,4,3.25,0.49999999999999994,4
575,16,2.65625,1.2071833608307674,16
577,4,2.125,1.0307764064044151,4
579,1,3.0,,1
580,5,2.8,1.0954451150103321,5
581,4,4.0,0.816496580927726,4
583,1,4.0,,1
585,36,2.736111111111111,0.9295629626804747,36
586,116,2.9956896551724137,0.9923526933837422,116
587,115,3.4347826086956523,0.935465310454274,115
588,183,3.7923497267759565,0.8805258469397965,183
589,224,3.970982142857143,0.9268331343195051,224
590,164,3.8353658536585367,0.8600002783876723,164
592,189,3.4285714285714284,0.7745476177473237,189
593,279,4.161290322580645,0.853983335734232,279
594,77,3.616883116883117,0.7901369963498,77
595,146,3.7705479452054793,0.8430787428531935,146
596,60,3.45,1.056457142961916,60
597,135,3.4851851851851854,0.8484857907427303,135
599,11,3.8181818181818183,0.9816498172140428,11
600,1,4.0,,1
602,1,4.0,,1
605,10,3.0,0.9128709291752769,10
606,4,3.0,0.816496580927726,4
608,181,4.116022099447513,0.8285312838980735,181
609,14,3.5714285714285716,0.7559289460184544,14
610,33,3.5454545454545454,0.9549512124615676,33
611,6,2.4166666666666665,1.4288690166235207,6
612,6,2.5,0.7745966692414834,6
613,8,3.1875,1.3076014027873435,8
615,1,3.0,,1
616,45,3.411111111111111,0.8744406581618128,45
617,3,2.8333333333333335,1.0408329997330665,3
618,1,3.0,,1
619,5,2.6,1.8506755523321747,5
626,1,5.0,,1
627,6,3.3333333333333335,1.0801234497346432,6
628,35,3.642857142857143,0.8958353690290205,35
631,11,3.1818181818181817,1.0552897060221726,11
632,1,4.0,,1
633,1,5.0,,1
634,4,2.25,0.9574271077563381,4
635,2,3.0,0.0,2
636,1,3.0,,1
637,33,3.0454545454545454,1.041060429649412,33
638,1,3.0,,1
639,4,3.0,0.816496580927726,4
640,11,2.6818181818181817,1.1889644080612185,11
645,2,3.5,0.7071067811865476,2
647,29,3.3275862068965516,1.0545468057498641,29
648,162,3.537037037037037,0.901268180966944,162
649,1,3.0,,1
650,4,3.0,1.632993161855452,4
653,65,3.0923076923076924,0.8518926891611137,65
656,5,3.0,0.7071067811865476,5
661,49,3.4489795918367347,1.021869701613092,49
662,7,3.2857142857142856,1.4960264830861911,7
663,12,3.2916666666666665,1.075730900224108,12
665,3,4.333333333333333,0.2886751345948129,3
667,8,2.8125,1.0669549461635468,8
668,2,4.25,1.0606601717798212,2
670,2,4.75,0.3535533905932738,2
671,36,3.486111111111111,1.1981301569595322,36
673,53,2.707547169811321,1.128451808146517,53
674,9,3.1666666666666665,1.2747548783981961,9
678,9,3.8333333333333335,0.43301270189221924,9
679,1,4.0,,1
680,4,4.125,0.8539125638299665,4
685,2,4.0,1.4142135623730951,2
688,9,2.3333333333333335,1.0307764064044151,9
691,3,3.3333333333333335,0.5773502691896257,3
692,4,2.0,1.4142135623730951,4
694,11,2.9545454545454546,0.7891307069980693,11
695,2,4.0,0.0,2
697,5,2.7,0.6708203932499369,5
698,1,1.0,,1
700,7,3.2142857142857144,0.9063269671749657,7
703,2,2.0,0.0,2
704,7,2.5714285714285716,1.096531327587567,7
706,1,3.0,,1
707,21,2.880952380952381,0.998808814347895,21
708,58,3.3879310344827585,0.8059161913257584,58
709,11,3.090909090909091,0.8607607628772881,11
710,8,2.5625,0.4955156044825575,8
711,10,3.05,1.0124228365658292,10
714,15,3.966666666666667,1.0431180365113233,15
715,3,3.6666666666666665,0.5773502691896257,3
718,4,4.125,0.6291528696058957,4
719,35,2.842857142857143,0.9759718276688941,35
720,27,4.092592592592593,1.2328596919126766,27
722,1,4.0,,1
724,31,3.032258064516129,0.9392859333111132,31
725,5,2.5,0.8660254037844386,5
726,1,3.0,,1
728,10,3.5,0.7453559924999299,10
731,3,3.3333333333333335,0.5773502691896257,3
733,121,3.6404958677685952,0.9088067737787368,121
735,7,3.9285714285714284,0.4498677054212188,7
736,123,3.321138211382114,1.0482813438304641,123
737,20,2.65,1.3964240043768943,20
741,27,4.148148148148148,0.6767401332691951,27
742,11,2.8181818181818183,1.1016516525818694,11
743,29,2.5172413793103448,0.9208183338427222,29
745,48,3.8958333333333335,1.101055264296693,48
747,3,3.3333333333333335,0.5773502691896257,3
748,22,3.1136363636363638,0.9377254418693164,22
750,97,4.268041237113402,0.8070711440852788,97
757,1,4.0,,1
759,2,3.5,0.7071067811865476,2
760,2,4.25,0.3535533905932738,2
761,19,2.789473684210526,1.0712893253988158,19
762,41,2.4146341463414633,1.083411504371667,41
764,2,3.5,0.7071067811865476,2
765,19,3.1578947368421053,0.8173913719698539,19
766,4,3.5,0.5773502691896257,4
773,1,3.5,,1
775,1,3.0,,1
778,102,4.03921568627451,0.8255999154224543,102
779,2,4.0,1.4142135623730951,2
780,202,3.4455445544554455,0.9960144210104319,202
781,7,3.5,0.816496580927726,7
782,8,3.0,1.0350983390135313,8
783,47,3.3297872340425534,0.9282791216329138,47
784,54,2.8055555555555554,1.1752826503339957,54
785,42,3.369047619047619,0.9309025505673133,42
786,64,3.109375,1.0368938275078163,64
788,82,2.731707317073171,1.1737749641074955,82
790,1,2.0,,1
791,1,4.0,,1
795,2,3.5,0.7071067811865476,2
798,12,2.7083333333333335,1.137348058450273,12
799,23,3.4565217391304346,0.9404187108829004,23
800,19,4.157894736842105,0.9725772117156242,19
801,11,3.1363636363636362,0.8686457589520913,11
802,46,3.3369565217391304,0.9192650918960992,46
803,1,4.0,,1
804,8,3.25,1.0350983390135313,8
805,35,3.657142857142857,0.8114205822781043,35
806,1,1.5,,1
808,2,3.5,0.7071067811865476,2
809,9,2.3333333333333335,0.82915619758885,9
810,12,2.25,1.4381174563233068,12
813,5,2.8,0.8366600265340756,5
818,10,3.25,0.9204467514322718,10
823,1,3.5,,1
824,1,4.0,,1
828,6,3.3333333333333335,1.0327955589886444,6
829,9,2.6666666666666665,1.0,9
830,21,3.0714285714285716,1.0757057484009542,21
832,37,3.3378378378378377,0.9132820397249056,37
833,6,2.0,1.3038404810405297,6
835,3,3.6666666666666665,0.5773502691896258,3
836,17,2.8823529411764706,0.839073368452997,17
837,33,3.272727272727273,0.9277906307704634,33
838,30,3.9166666666666665,0.881645535674464,30
839,15,2.8333333333333335,1.2051476890327395,15
840,4,3.375,0.47871355387816905,4
841,2,3.0,0.0,2
842,12,2.5416666666666665,1.0543919689766346,12
848,7,3.2857142857142856,1.1126972805283737,7
849,44,2.9204545454545454,1.0395838938269675,44
851,6,2.8333333333333335,1.1254628677422756,6
852,43,3.1744186046511627,1.0052464808516732,43
858,192,4.2890625,0.904343883679015,192
861,9,3.8333333333333335,0.9354143466934853,9
866,23,4.0,0.7833494518006403,23
867,2,1.75,1.7677669529663689,2
869,3,3.6666666666666665,0.5773502691896257,3
870,2,1.0,0.0,2
875,1,3.5,,1
876,1,5.0,,1
879,4,3.0,1.8257418583505538,4
880,27,2.740740740740741,0.9939274308981205,27
881,5,2.1,0.8944271909999159,5
882,1,2.0,,1
885,2,2.5,0.7071067811865476,2
886,6,2.6666666666666665,1.53839743456191,6
888,3,2.1666666666666665,1.4433756729740645,3
889,1,4.0,,1
891,5,3.8,1.0954451150103324,5
892,13,3.5384615384615383,0.627877989127481,13
893,3,3.6666666666666665,1.1547005383792515,3
896,2,2.5,0.7071067811865476,2
897,2,3.75,0.3535533905932738,2
898,29,4.310344827586207,0.7839209269463556,29
899,47,4.074468085106383,0.9834429505582797,47
900,12,3.7083333333333335,0.6556860852757533,12
901,7,3.0,1.5,7
902,36,3.8472222222222223,0.9548331525488364,36
903,60,4.025,0.962980014576926,60
904,84,4.261904761904762,0.7857012464364238,84
905,14,4.321428571428571,0.7234304723687333,14
906,7,4.142857142857143,0.8521681032463466,7
907,2,3.5,0.7071067811865476,2
908,57,4.184210526315789,0.777080036713495,57
